"","ID","Age","Height","Weight","Year","cluster"
"170142",85496,19,176,68,1980,3
"170178",85514,19,165,64,2006,2
"170201",85529,33,175.539605950945,73.953388285543,1924,4
"170211",85534,27,175.539605950945,73.953388285543,1936,3
"170751",85820,26,177,81,2006,3
"170929",85909,32,175.539605950945,130,1952,1
"170930",85909,32,175.539605950945,130,1952,1
"170955",85922,28,185,91,2002,1
"170956",85922,36,185,91,2010,1
"170959",85924,23,174,69,1998,3
"170960",85924,27,174,69,2002,3
"170989",85933,29,180,80,2014,1
"171019",85946,28,175.539605950945,73.953388285543,1948,4
"171264",86067,25,170,65,1992,2
"171265",86067,25,170,65,1992,2
"171266",86067,25,170,65,1992,2
"171267",86067,27,170,65,1994,2
"171269",86067,27,170,65,1994,2
"171270",86067,31,170,65,1998,4
"171271",86067,31,170,65,1998,4
"171272",86067,31,170,65,1998,4
"171284",86073,28,184,86,2006,1
"171292",86079,26,170,66,1936,2
"171313",86091,28,185,97.5,1994,1
"171314",86091,32,185,97.5,1998,1
"171325",86096,16,179,60,1992,3
"171326",86096,16,179,60,1992,3
"171327",86096,16,179,60,1992,3
"171343",86101,28,182,97,2006,1
"171344",86102,24,160,63,1998,2
"171374",86118,35,185,93,2002,1
"171457",86166,22,187,95,1998,1
"171477",86171,25,185,84,2006,1
"171546",86202,24,175.539605950945,73.953388285543,1956,3
"171572",86216,24,172,68,1984,3
"171579",86221,21,169,57,2014,2
"171596",86232,18,173,59,1988,2
"171599",86232,22,173,59,1992,2
"171703",86275,28,179,97,2002,1
"171768",86315,28,171,66,1924,4
"171781",86318,27,172,55,2002,2
"171831",86341,23,168,55,1992,2
"171835",86341,25,168,55,1994,2
"171837",86341,29,168,55,1998,2
"171840",86344,22,185,90,1994,1
"171846",86349,16,175.539605950945,73.953388285543,1936,3
"171955",86400,20,180,71,1964,3
"171990",86415,27,181,76,1964,3
"172013",86427,20,174,68,2014,3
"172085",86467,19,160,52,1992,2
"172088",86467,21,160,52,1994,2
"172154",86500,25,178,60,1994,3
"172203",86519,19,173,64,1998,3
"172221",86530,28,184,85,2010,1
"172227",86532,22,187,80,2014,1
"172231",86533,25,172,58,2014,2
"172232",86533,25,172,58,2014,2
"172336",86582,28,157,54,2006,2
"172369",86601,25,174,74,1994,3
"172513",86672,24,175.539605950945,73.953388285543,1952,3
"172556",86690,45,168,57,2002,4
"172568",86698,27,170,58,2010,2
"172633",86727,33,175.539605950945,73.953388285543,1924,4
"172706",86775,29,185,96,2002,1
"172773",86808,27,170,65,1968,2
"172826",86841,39,174,70,2006,4
"172827",86841,43,174,70,2010,4
"172831",86845,31,185,87,1980,1
"172903",86888,23,179,81,1984,3
"172922",86897,25,181,80,1964,3
"173061",86973,32,183,86,2006,1
"173070",86980,24,178,82,1994,3
"173103",87005,24,185,82,2010,1
"173105",87005,24,185,82,2010,1
"173107",87005,24,185,82,2010,1
"173108",87005,24,185,82,2010,1
"173125",87013,39,175.539605950945,73.953388285543,1924,4
"173163",87037,25,175.539605950945,73.953388285543,1994,3
"173253",87077,23,181,72,1968,3
"173304",87101,25,182,79,1972,3
"173305",87101,29,182,79,1976,1
"173323",87110,25,175,77,1976,3
"173412",87148,30,184,75,2010,4
"173536",87193,24,178,77,1976,3
"173816",87315,33,178,83,2006,4
"173825",87319,19,186,87.5,1988,1
"173826",87319,29,186,87.5,1998,1
"173828",87319,37,186,87.5,2006,1
"173951",87386,31,175.539605950945,73.953388285543,1952,4
"173954",87387,27,173,65.5,1936,3
"173957",87388,23,171,58,1998,2
"174009",87414,26,191,102,1998,1
"174137",87484,32,169,60,1998,4
"174172",87492,24,175.539605950945,73.953388285543,1948,3
"174175",87493,23,175,63,1984,3
"174182",87493,31,175,63,1992,4
"174185",87493,33,175,63,1994,4
"174188",87494,21,175.539605950945,73.953388285543,1988,3
"174253",87525,20,177,54,1984,2
"174254",87525,20,177,54,1984,2
"174255",87525,24,177,54,1988,2
"174256",87525,24,177,54,1988,2
"174257",87525,24,177,54,1988,2
"174338",87555,24,180,84,2014,3
"174379",87573,28,168,63,1998,2
"174436",87612,23,180,69,2006,3
"174529",87661,44,175.539605950945,73.953388285543,1928,4
"174530",87661,48,175.539605950945,73.953388285543,1932,4
"174639",87723,25,181,82,1964,3
"174643",87726,25,175.539605950945,73.953388285543,1952,3
"174649",87730,20,175.539605950945,73.953388285543,1928,3
"174665",87736,28,165,58,2014,2
"174670",87737,22,166,66,1984,2
"174671",87737,26,166,66,1988,2
"174876",87850,22,185,84,1980,1
"174905",87865,24,160,51,1976,2
"174944",87891,32,163,68,2010,4
"175159",88019,29,175.539605950945,73.953388285543,1924,4
"175195",88040,32,183,86,2014,1
"175205",88048,26,177,73.953388285543,1928,3
"175260",88074,25,174,70,1988,3
"175263",88074,25,174,70,1988,3
"175271",88079,23,184,75,1976,3
"175289",88091,26,175.539605950945,73.953388285543,1928,3
"175312",88102,38,177,72,2014,4
"175327",88111,23,184,78,1992,3
"175423",88174,22,169,59,1992,2
"175425",88174,24,169,59,1994,2
"175603",88271,21,184,84,1984,3
"175604",88271,25,184,84,1988,1
"175637",88288,29,191,100,2006,1
"175655",88298,19,173,68,2002,3
"175656",88298,19,173,68,2002,3
"175658",88298,23,173,68,2006,3
"175659",88298,23,173,68,2006,3
"175661",88298,23,173,68,2006,3
"175663",88298,27,173,68,2010,3
"175664",88298,27,173,68,2010,3
"175665",88298,27,173,68,2010,3
"175677",88304,26,187,87,1964,1
"175709",88319,31,170,65,1968,4
"175755",88347,19,175.539605950945,73.953388285543,1936,3
"175765",88351,19,189,90.5,1988,1
"175766",88351,25,189,90.5,1994,1
"175820",88381,22,171,67,2006,3
"175835",88388,23,165,51,1994,2
"175837",88388,27,165,51,1998,2
"175953",88443,26,164,57,1998,2
"176123",88550,36,175.539605950945,73.953388285543,1948,4
"176281",88639,22,188,89,1972,1
"176348",88671,20,186,88,2006,1
"176403",88697,23,175.539605950945,73.953388285543,1948,3
"176689",88847,32,159,55,2006,2
"176691",88847,32,159,55,2006,2
"176777",88884,22,188,107,2010,1
"176813",88902,26,175.539605950945,73.953388285543,1924,3
"176907",88948,23,178,72,1956,3
"176908",88948,27,178,72,1960,3
"176954",88966,24,189,88,1968,1
"176966",88969,25,181,70,2006,3
"176968",88969,29,181,70,2010,4
"176969",88969,29,181,70,2010,4
"176970",88969,29,181,70,2010,4
"176971",88969,33,181,70,2014,4
"176973",88969,33,181,70,2014,4
"177006",88985,30,180,100,1998,1
"177081",89028,22,180,84,2014,3
"177085",89029,29,167,62,1972,2
"177086",89029,29,167,62,1972,2
"177096",89035,27,182,88,1968,1
"177486",89207,25,158,50,2014,2
"177631",89277,28,169,63,2006,2
"177648",89285,28,183,79,1988,1
"177655",89288,23,175.539605950945,73.953388285543,1956,3
"177890",89395,22,175.539605950945,73.953388285543,1948,3
"177891",89395,22,175.539605950945,73.953388285543,1948,3
"177892",89395,22,175.539605950945,73.953388285543,1948,3
"178035",89462,25,180,75,1964,3
"178081",89492,24,180,79,1994,3
"178123",89515,29,188,99,2010,1
"178149",89531,22,170,61,1984,2
"178150",89531,26,170,61,1988,2
"178292",89619,24,189,92,1992,1
"178358",89658,22,185,86,1968,1
"178607",89766,25,183,89,1988,1
"178639",89787,18,163,55,2014,2
"178678",89805,23,175.539605950945,73.953388285543,1952,3
"178719",89830,29,175.539605950945,73.953388285543,1948,4
"178720",89830,29,175.539605950945,73.953388285543,1948,4
"178767",89852,31,175.539605950945,73.953388285543,1952,4
"178768",89852,31,175.539605950945,73.953388285543,1952,4
"178866",89896,23,165,73.953388285543,2014,2
"178867",89896,23,165,73.953388285543,2014,2
"178871",89898,24,175.539605950945,73.953388285543,1960,3
"179061",89990,30,162,58,2002,2
"179062",89990,34,162,58,2006,4
"179091",90003,19,182,68,1994,3
"179166",90024,32,170,64,2002,4
"179167",90024,36,170,64,2006,4
"179191",90031,29,165,64,2006,2
"179195",90032,23,175,70,1984,3
"179199",90032,27,175,70,1988,3
"179276",90081,22,180,77,2002,3
"179277",90081,26,180,77,2006,3
"179278",90081,30,180,77,2010,4
"179279",90081,34,180,77,2014,4
"179454",90180,24,165,57,2006,2
"179457",90182,23,184,88,1998,1
"179502",90201,28,184,75,1998,1
"179528",90211,23,180,79,1960,3
"179597",90252,20,183,80,1980,3
"179598",90252,20,183,80,1980,3
"179824",90376,20,183,86,1960,3
"179832",90382,29,170,77,2010,4
"179945",90442,23,175,84,2002,3
"180258",90591,28,181,94,2006,1
"180281",90602,35,190,90,2006,1
"180423",90676,29,164,73.953388285543,1976,4
"180553",90742,25,164,54,1984,2
"180653",90792,20,170,69,1968,3
"180778",90857,22,175.539605950945,73.953388285543,1960,3
"180799",90866,25,175.539605950945,73.953388285543,1932,3
"180833",90881,26,180,88,1994,1
"180887",90914,27,176,70,1998,3
"181142",91040,30,160,46,2010,2
"181352",91144,33,172,77,1968,4
"181358",91145,24,175,75,1956,3
"181387",91161,20,184,78,2010,3
"181732",91344,28,164,60,1994,2
"181909",91427,25,170,89,2010,3
"182078",91514,18,165,56,2002,2
"182245",91605,17,168,58,2010,2
"182246",91605,17,168,58,2010,2
"182248",91605,21,168,58,2014,2
"182249",91605,21,168,58,2014,2
"182250",91605,21,168,58,2014,2
"182307",91640,34,175.539605950945,73.953388285543,1928,4
"182352",91664,30,185,81,2006,1
"182436",91705,30,178,72,1948,4
"182442",91708,26,175,82,1994,3
"182467",91720,29,174,74,1992,4
"182562",91760,31,162,64,2002,2
"182563",91760,31,162,64,2002,2
"182618",91795,33,175,66,2002,4
"182621",91797,20,170,81,2002,3
"182622",91797,20,170,81,2002,3
"182623",91797,24,170,81,2006,3
"182626",91797,24,170,81,2006,3
"182627",91797,24,170,81,2006,3
"182632",91797,28,170,81,2010,4
"182656",91811,18,173,64,2006,3
"182730",91845,22,173,62,1992,2
"182735",91845,24,173,62,1994,2
"182740",91845,28,173,62,1998,4
"182743",91845,32,173,62,2002,4
"182749",91845,36,173,62,2006,4
"182831",91886,23,184,85,1984,1
"182863",91899,27,183,80,1972,1
"182950",91952,26,178,78,1988,3
"182951",91952,26,178,78,1988,3
"183075",92010,26,184,83,1998,1
"183100",92024,22,175,70,1952,3
"183383",92173,22,175.539605950945,73.953388285543,1960,3
"183469",92216,29,167,53,1984,2
"183533",92244,15,175.539605950945,73.953388285543,1936,3
"183534",92245,16,175.539605950945,73.953388285543,1936,3
"183573",92269,21,170,73,1980,3
"183577",92271,25,180,86,2010,1
"183783",92373,20,175.539605950945,73.953388285543,1948,3
"184121",92533,27,183,86,2002,1
"184177",92564,23,158,52,1992,2
"184179",92566,19,166,61,1992,2
"184180",92566,21,166,61,1994,2
"184181",92566,21,166,61,1994,2
"184183",92566,25,166,61,1998,2
"184184",92566,25,166,61,1998,2
"184186",92566,29,166,61,2002,2
"184187",92566,29,166,61,2002,2
"184189",92566,33,166,61,2006,4
"184190",92566,33,166,61,2006,4
"184337",92638,37,167,63,2002,4
"184339",92638,41,167,63,2006,4
"184364",92652,33,163,54,2006,2
"184406",92673,26,174,63,1992,3
"184555",92760,26,185,80,2014,1
"184596",92782,25,173,66,1998,3
"184597",92782,29,173,66,2002,4
"184671",92820,19,168,56,1980,2
"184673",92820,23,168,56,1984,2
"184674",92820,23,168,56,1984,2
"184777",92866,27,178,80,2002,3
"184887",92919,20,180,79.5,1994,3
"184888",92919,24,180,79.5,1998,3
"184889",92919,32,180,79.5,2006,4
"184890",92919,36,180,79.5,2010,4
"184895",92922,24,166,67,2010,2
"185131",93056,19,183,77,1960,3
"185231",93115,26,168,63,2002,2
"185235",93117,19,176,70,1968,3
"185236",93117,23,176,70,1972,3
"185293",93155,21,165,61,1988,2
"185294",93155,21,165,61,1988,2
"185466",93242,23,163,50,2014,2
"185475",93244,24,170,56,2006,2
"185832",93440,19,168,68,1960,2
"185838",93440,27,168,68,1968,2
"185928",93480,24,175.539605950945,73.953388285543,1948,3
"185966",93497,34,184,75,2002,4
"186019",93527,20,163,61,1992,2
"186020",93527,26,163,61,1998,2
"186022",93527,26,163,61,1998,2
"186030",93531,33,187,85,1998,1
"186079",93555,28,172,64,2014,4
"186156",93592,24,190,95,2010,1
"186157",93592,28,190,95,2014,1
"186234",93633,33,163,68,1998,4
"186366",93701,24,180,89,1980,1
"186367",93701,28,180,89,1984,1
"186433",93737,28,182,71,1960,3
"186606",93804,22,182,66,2002,3
"186720",93860,39,152,73.953388285543,1924,4
"186799",93905,21,175.539605950945,73.953388285543,1928,3
"186813",93912,20,163,63,1992,2
"186814",93912,22,163,63,1994,2
"186816",93912,22,163,63,1994,2
"186846",93923,28,175,80,2010,3
"186866",93934,25,186,79,2014,1
"186867",93934,25,186,79,2014,1
"186877",93942,26,192,73.953388285543,2010,1
"187071",94030,23,183,80,1992,3
"187075",94032,18,178,69,1988,3
"187076",94032,22,178,69,1992,3
"187214",94091,21,183,83,1956,3
"187236",94109,23,182,77,1992,3
"187265",94126,24,178,77,1972,3
"187266",94126,28,178,77,1976,3
"187267",94126,32,178,77,1980,4
"187298",94143,25,162,54,1998,2
"187406",94192,24,174,66,1968,3
"187409",94193,24,162,61,1980,2
"187410",94193,24,162,61,1980,2
"187414",94193,28,162,61,1984,2
"187415",94193,28,162,61,1984,2
"187442",94209,18,174,58,1980,2
"187444",94209,22,174,58,1984,2
"187446",94209,22,174,58,1984,2
"187462",94217,27,181,83,2010,1
"187477",94224,49,175.539605950945,73.953388285543,1924,4
"187517",94241,18,168,64,2002,2
"187518",94242,26,175.539605950945,73.953388285543,1952,3
"187519",94243,27,183,83,1988,1
"187533",94251,28,180,82,1964,1
"187596",94273,26,176,82,2010,3
"187600",94276,22,185,89,1960,1
"187601",94276,26,185,89,1964,1
"187618",94285,20,157,48,1976,2
"187620",94285,24,157,48,1980,2
"187621",94285,24,157,48,1980,2
"187823",94372,27,175.539605950945,73.953388285543,1936,3
"187969",94433,25,182,88,1976,1
"188255",94575,20,163,68,2014,2
"188264",94579,23,182,70,1988,3
"188265",94579,23,182,70,1988,3
"188267",94579,27,182,70,1992,3
"188321",94607,24,177,71,1984,3
"188422",94648,27,176,65,2014,3
"188627",94761,24,190,96,2014,1
"188674",94782,20,176,73,1984,3
"188675",94782,24,176,73,1988,3
"188746",94816,29,180,82,2014,1
"188759",94822,21,165,60,2010,2
"188810",94846,31,178,73,2014,4
"188842",94863,28,159,51,1960,2
"188895",94886,27,180,70,2002,3
"188897",94886,31,180,70,2006,4
"188898",94886,31,180,70,2006,4
"188899",94886,35,180,70,2010,4
"189007",94942,19,173,75,1968,3
"189008",94943,21,180,77,1968,3
"189275",95067,22,180,80,2014,3
"189342",95093,20,168,76,2002,3
"189343",95093,24,168,76,2006,3
"189344",95093,28,168,76,2010,4
"189578",95221,27,175.539605950945,73.953388285543,1924,3
"189599",95233,26,191,97,2010,1
"189601",95234,27,177,71,1976,3
"189604",95234,31,177,71,1980,4
"189624",95240,21,175.539605950945,73.953388285543,1960,3
"189625",95240,21,175.539605950945,73.953388285543,1960,3
"189672",95256,20,165,61,2010,2
"189808",95334,20,170,65,1972,2
"189835",95348,21,175.539605950945,73.953388285543,1924,3
"189855",95361,21,175.539605950945,73.953388285543,1976,3
"189865",95365,34,189,96,2006,1
"189945",95401,26,183,72,1994,3
"189946",95401,30,183,72,1998,4
"189976",95417,22,185,85,1992,1
"189985",95421,26,178,73.953388285543,1928,3
"189986",95422,23,178,84,1928,3
"189988",95424,23,175.539605950945,73.953388285543,1928,3
"190032",95449,25,176,72,1964,3
"190103",95482,19,175,62,1984,3
"190104",95482,23,175,62,1988,3
"190227",95546,19,178,72,2002,3
"190228",95546,23,178,72,2006,3
"190229",95546,27,178,72,2010,3
"190230",95546,31,178,72,2014,4
"190294",95581,22,175.539605950945,73.953388285543,1980,3
"190333",95597,23,184,95,1994,1
"190357",95601,25,184,76,2014,3
"190501",95681,23,174,68,1988,3
"190598",95722,27,174,70,2002,3
"190600",95722,27,174,70,2002,3
"190605",95722,31,174,70,2006,4
"190680",95766,21,175.539605950945,73.953388285543,1948,3
"190782",95831,23,168,70,1992,2
"190856",95866,28,163,59,1956,2
"190957",95910,26,178,76,1952,3
"190977",95915,23,175,79,2006,3
"191024",95930,24,175.539605950945,73.953388285543,1948,3
"191026",95931,25,175.539605950945,73.953388285543,1948,3
"191052",95941,22,178,82,1968,3
"191231",96037,23,173,68,1984,3
"191232",96037,27,173,68,1988,3
"191233",96037,31,173,68,1992,4
"191530",96171,22,176,74,1988,3
"191533",96171,26,176,74,1992,3
"191838",96314,24,175.539605950945,73.953388285543,1928,3
"191872",96337,25,173,60,1998,2
"191922",96363,21,164,59,2010,2
"191953",96382,23,182,84,1968,3
"191954",96382,27,182,84,1972,1
"191955",96382,31,182,84,1976,1
"192023",96417,24,190,93,1998,1
"192024",96417,24,190,93,1998,1
"192123",96463,24,190,98,2002,1
"192153",96475,26,185,83,1964,1
"192231",96523,19,162,55,1980,2
"192269",96539,18,169,72,2010,3
"192270",96539,22,169,72,2014,3
"192284",96545,24,170,59,1976,2
"192286",96545,28,170,59,1980,2
"192287",96545,28,170,59,1980,2
"192326",96569,25,165,64,2002,2
"192327",96569,29,165,64,2006,2
"192365",96591,25,170,65,2006,2
"192380",96595,24,180,91,1976,1
"192492",96653,18,178,81,1998,3
"192493",96653,22,178,81,2002,3
"192515",96666,26,162,53,1960,2
"192518",96666,30,162,53,1964,2
"192776",96791,24,175.539605950945,73.953388285543,1952,3
"192777",96791,24,175.539605950945,73.953388285543,1952,3
"192857",96829,28,183,78,1968,1
"193021",96910,21,169,56,2014,2
"193022",96910,21,169,56,2014,2
"193068",96936,26,191,100,2014,1
"193155",96978,19,165,53,1976,2
"193373",97070,26,183,85,1960,1
"193374",97070,30,183,85,1964,1
"193438",97097,30,187,98,1992,1
"193443",97101,23,185,85,1998,1
"193444",97102,25,181,82,1998,3
"193464",97110,27,184,89,1992,1
"193465",97110,29,184,89,1994,1
"193467",97110,37,184,89,2002,1
"193539",97140,29,160,56,1998,2
"193551",97146,25,177,80,1992,3
"193557",97149,27,182,80,2002,1
"193558",97149,31,182,80,2006,1
"193616",97179,23,177,72,1988,3
"193618",97179,23,177,72,1988,3
"193647",97188,27,198,100,2002,1
"193649",97188,35,198,100,2010,1
"193688",97212,30,188,83,2006,1
"193716",97228,31,175,71,1964,4
"193717",97228,35,175,71,1968,4
"193805",97279,26,186,78,1998,1
"193843",97302,26,175.539605950945,73.953388285543,1960,3
"193858",97309,21,175,80,1964,3
"193881",97319,37,170,69,2014,4
"193979",97372,23,173,68,2014,3
"194002",97389,25,178,82,1956,3
"194003",97389,30,178,82,1960,4
"194132",97452,20,180,68,1980,3
"194133",97452,24,180,68,1984,3
"194137",97452,28,180,68,1988,4
"194225",97501,27,180,70,1992,3
"194332",97562,20,162,60,1998,2
"194403",97599,23,170,73,1956,3
"194409",97604,23,175.539605950945,73.953388285543,1952,3
"194508",97641,22,162,52,1964,2
"194572",97671,21,181,100,2006,1
"194573",97671,25,181,100,2010,1
"194577",97672,23,161,59,2002,2
"194610",97684,29,179,80,1968,4
"194652",97703,26,163,55,2002,2
"194654",97703,26,163,55,2002,2
"194660",97703,34,163,55,2010,4
"195250",98010,31,168,55,1998,2
"195403",98099,25,175.539605950945,73.953388285543,1948,3
"195426",98107,24,166,65,2002,2
"195428",98107,24,166,65,2002,2
"195431",98107,28,166,65,2006,2
"195493",98141,29,188,86,2014,1
"195722",98265,28,178,89,2002,1
"195724",98265,36,178,89,2010,4
"195739",98275,34,187,80,1992,1
"195740",98275,36,187,80,1994,4
"195828",98324,22,187,100,1964,1
"195829",98324,26,187,100,1968,1
"195830",98324,30,187,100,1972,1
"195965",98401,23,182,83,2002,3
"195966",98401,23,182,83,2002,3
